date,latitude,longitude,temperature_2m,pressure_msl,visibility,cloudcover
1949-10-10,29.88,-97.94,25.633333333333336,1010.9375,,64.125
1956-10-10,28.98,-96.65,24.116666666666664,1020.7583333333332,,0.7083333333333334
1960-10-10,21.42,-157.8,25.325,1014.175,,49.083333333333336
1961-10-10,36.6,-82.19,16.120833333333334,1023.3291666666668,,0.1666666666666666
1965-10-10,41.12,-73.41,13.833333333333334,1006.8541666666666,,42.04166666666666
1966-10-10,33.59,-86.29,21.84166666666667,1014.5166666666668,,68.5
1966-10-10,30.29,-82.98,22.95416666666667,1014.6416666666668,,93.08333333333331
1968-10-10,33.92,-118.35,18.0875,1012.9791666666666,,69.375
1968-10-10,35.23,-82.73,14.833333333333334,1022.2083333333334,,95.91666666666669
1970-10-10,40.67,-73.53,17.849999999999998,1024.8958333333333,,30.666666666666668
1971-10-10,35.82,-80.25,14.0125,1009.0833333333334,,98.58333333333331
1972-10-10,36.84,-83.32,12.441666666666668,1029.2583333333332,,0.5
1972-10-10,42.54,-83.23,6.212500000000001,1034.0708333333332,,45.41666666666666
1973-10-10,41.33,-72.19,16.070833333333333,1021.05,,20.33333333333333
1974-10-10,42.39,-71.57,10.3375,1014.825,,51.5
1974-10-10,38.11,-98.66,18.433333333333334,1016.4041666666668,,57.04166666666666
1975-10-10,32.85,-79.97,21.89583333333333,1019.8,,3.9166666666666665
1976-10-10,45.58,-122.35,14.358333333333334,1014.9083333333332,,62.458333333333336
1977-10-10,29.42,-98.49,24.808333333333337,1010.6,,78.58333333333333
1977-10-10,38.25,-85.76,10.670833333333334,1017.0583333333334,,38.29166666666666
1978-10-10,40.7,-73.71,11.5875,1023.4291666666668,,0.7916666666666666
1979-10-10,41.7,-73.92,4.933333333333333,1013.5625,,99.0
1979-10-10,32.72,-117.16,18.066666666666663,1016.875,,57.16666666666666
1980-10-10,29.76,-95.36,21.89583333333333,1015.8375,,4.833333333333333
1980-10-10,43.0,-71.46,7.279166666666666,1017.8916666666668,,0.0416666666666666
1984-10-10,29.76,-95.36,22.291666666666668,1016.625,,86.5
1984-10-10,44.76,-85.62,16.058333333333334,1028.5,,94.41666666666669
1984-10-10,41.03,-73.76,15.454166666666667,1026.8583333333331,,62.25
1988-10-10,43.04,-87.91,13.616666666666667,1006.9541666666668,,58.91666666666666
1988-10-10,40.02,-105.27,10.283333333333331,1025.375,,1.6666666666666667
1989-10-10,34.16,-118.64,19.695833333333333,1015.8375,,27.5
1989-10-10,46.72,-122.95,14.487500000000002,1015.9166666666666,,57.875
1990-10-10,31.71,-83.65,23.4625,1009.5833333333334,,99.91666666666669
1991-10-10,40.27,-76.88,14.975,1017.9416666666666,,35.416666666666664
1992-10-10,30.16,-85.66,21.72083333333333,1017.0166666666664,,98.375
1992-10-10,35.89,-83.72,14.4625,1016.4666666666666,,17.958333333333332
1993-10-10,40.69,-89.59,6.25,1024.1,,2.083333333333333
1993-10-10,36.25,-85.95,11.7625,1018.45,,80.04166666666667
1994-10-10,42.91,-73.9,10.554166666666664,1016.2166666666668,,49.5
1994-10-10,34.1,-91.99,15.433333333333332,1019.8583333333336,,18.166666666666668
1994-10-10,43.67,-79.42,9.504166666666666,1020.2041666666668,,28.166666666666668
1996-10-10,39.07,-93.72,11.291666666666666,1023.7833333333332,,28.916666666666668
1996-10-10,32.78,-79.93,17.516666666666666,1014.9083333333334,,5.833333333333333
1996-10-10,39.44,-84.36,9.791666666666666,1016.525,,59.25
1997-10-10,39.64,-85.14,18.14583333333333,1026.1208333333334,,16.541666666666668
1997-10-10,33.42,-111.82,26.27083333333333,1007.1291666666666,,17.875
1997-10-10,32.54,-83.6,22.65416666666667,1025.075,,50.16666666666666
1997-10-10,43.67,-92.97,12.1375,1024.6458333333333,,29.45833333333333
1998-10-10,34.1,-118.33,18.15,1011.9291666666668,,16.458333333333332
1998-10-10,33.45,-112.07,25.804166666666664,1008.5,,0.0
1998-10-10,42.04,-88.28,11.679166666666664,1021.4083333333332,,10.25
1998-10-10,36.17,-115.14,21.916666666666668,1007.9541666666668,,0.0
1998-10-10,47.66,-117.42,7.633333333333333,1017.8625,,59.958333333333336
1998-10-10,35.58,-80.81,16.225,1017.4541666666668,,1.3333333333333333
1998-10-10,47.55,-52.67,6.895833333333333,1029.1083333333331,,56.91666666666666
1998-10-10,35.26,-84.55,15.479166666666666,1018.8708333333334,,33.75
1999-10-10,38.02,-122.13,21.929166666666664,1011.95,,0.8333333333333334
1999-10-10,32.78,-96.8,23.516666666666666,1017.1291666666666,,1.0
1999-10-10,32.72,-117.16,22.495833333333337,1011.5666666666666,,0.0416666666666666
1999-10-10,46.21,-119.14,12.275,1021.75,,84.41666666666667
1999-10-10,37.67,-122.08,22.662500000000005,1011.9041666666668,,17.75
1999-10-10,37.64,-115.74,21.29583333333333,1016.3708333333334,,0.0
1999-10-10,41.69,-97.48,16.733333333333334,1018.65,,1.25
1999-10-10,45.56,-117.92,9.679166666666667,1021.3833333333332,,76.25
1999-10-10,44.88,-84.31,14.341666666666669,1013.9208333333332,,38.79166666666666
2000-10-10,37.72,-89.86,8.858333333333334,1029.0166666666669,,0.0
2000-10-10,26.52,-80.07,22.008333333333336,1019.3916666666668,,69.75
2000-10-10,46.22,-63.48,11.316666666666665,1003.3625,,65.0
2000-10-10,38.13,-92.08,7.858333333333333,1028.7208333333335,,0.0
2000-10-10,39.0,-84.63,7.766666666666667,1026.4166666666667,,1.5833333333333333
2000-10-10,47.54,-122.64,12.65,1007.0166666666668,,90.625
2001-10-10,42.4,-94.63,15.8875,1008.2333333333332,,96.83333333333331
2001-10-10,49.25,-123.13,8.85,1017.025,,93.16666666666669
2001-10-10,37.67,-122.08,17.458333333333332,1016.7458333333334,,23.75
2001-10-10,41.0,-92.37,18.079166666666666,1011.2416666666668,,97.41666666666669
2001-10-10,36.75,-119.77,19.775,1016.4708333333332,,19.75
2001-10-10,33.45,-112.07,22.27083333333333,1012.9083333333332,,19.25
2001-10-10,36.85,-75.98,16.71666666666667,1032.5583333333332,,24.375
2002-10-10,46.01,-91.48,8.804166666666665,1019.8333333333334,,75.66666666666667
2002-10-10,47.61,-122.33,10.545833333333333,1014.9291666666668,,78.875
2002-10-10,39.16,-84.46,14.654166666666669,1021.2666666666668,,99.75
2002-10-10,45.52,-122.68,11.383333333333333,1016.4249999999998,,52.41666666666666
2003-10-10,34.1,-118.13,19.2,1008.6625,,51.958333333333336
2003-10-10,39.77,-86.16,18.46666666666667,1016.875,,71.45833333333333
2003-10-10,38.84,-77.43,17.1375,1020.2708333333334,,53.5
2003-10-10,42.99,-116.09,12.125,1014.0333333333332,,45.708333333333336
2003-10-10,41.78,-83.57,16.775000000000002,1019.2000000000002,,75.95833333333333
2003-10-10,33.81,-78.7,19.27083333333333,1014.3458333333332,,88.70833333333333
2003-10-10,35.08,-106.65,18.33333333333333,1009.2041666666668,,49.75
2003-10-10,45.31,-89.5,16.108333333333334,1016.2999999999998,,2.4166666666666665
2004-10-10,41.09,-74.14,14.908333333333331,1016.6833333333334,,76.58333333333333
2004-10-10,49.97,-98.3,14.683333333333332,1012.4291666666668,,1.5833333333333333
2004-10-10,39.47,-87.41,15.608333333333334,1021.7458333333334,,54.91666666666666
2004-10-10,39.77,-86.16,14.354166666666666,1022.3083333333334,,28.33333333333333
2004-10-10,39.63,-79.96,14.470833333333331,1020.6749999999998,,45.79166666666666
2004-10-10,41.51,-90.58,12.875,1023.1791666666668,,21.666666666666668
2004-10-10,42.27,-79.71,11.6875,1021.4375,,56.083333333333336
2004-10-10,44.3,-93.27,12.895833333333334,1022.7958333333332,,8.875
2004-10-10,40.76,-82.52,11.800000000000002,1022.2000000000002,,15.75
2004-10-10,38.95,-92.33,16.21666666666667,1019.9249999999998,,78.33333333333333
2004-10-10,45.31,-89.5,9.6125,1025.125,,0.0833333333333333
2005-10-10,47.61,-122.33,11.7125,1018.9249999999998,,78.70833333333333
2005-10-10,33.42,-111.55,21.454166666666666,1007.9416666666666,,4.666666666666667
2005-10-10,25.93,-80.16,26.979166666666668,1008.4083333333332,,27.20833333333333
2005-10-10,34.05,-118.24,19.516666666666666,1012.3208333333332,,10.75
2005-10-10,40.5,-78.63,13.308333333333332,1017.3833333333332,,74.125
2005-10-10,47.42,-120.29,12.275,1021.1208333333334,,47.5
2005-10-10,35.32,-82.46,17.391666666666666,1014.0541666666668,,97.5
2005-10-10,46.36,-94.2,8.475,1022.4874999999998,,55.333333333333336
2006-10-10,31.19,-95.24,21.35833333333333,1014.3875,,96.95833333333331
2006-10-10,37.78,-122.42,15.054166666666667,1012.6124999999998,,54.958333333333336
2006-10-10,35.22,-88.25,20.3125,1016.7875,,57.5
2006-10-10,38.07,-78.89,16.412499999999998,1017.2291666666666,,4.625
2006-10-10,34.64,-97.82,19.29583333333333,1015.925,,92.25
2006-10-10,31.21,-82.35,20.73333333333333,1015.5291666666666,,50.708333333333336
2006-10-10,33.51,-102.01,14.329166666666666,1017.2458333333334,,68.66666666666667
2007-10-10,44.54,-122.91,12.058333333333332,1009.4625,,93.58333333333331
2007-10-10,33.54,-84.23,22.84166666666667,1011.9625,,15.416666666666666
2007-10-10,39.74,-104.98,14.129166666666668,1016.4500000000002,,29.95833333333333
2007-10-10,30.33,-81.66,24.8875,1011.3583333333332,,28.58333333333333
2007-10-10,33.72,-116.21,24.35,1011.6041666666666,,0.0
2007-10-10,42.1,-76.26,17.708333333333332,1006.9291666666668,,54.5
2007-10-10,40.01,-75.7,21.475,1007.125,,74.875
2007-10-10,30.27,-97.74,25.370833333333337,1017.1041666666666,,4.125
2007-10-10,33.54,-83.82,22.65833333333333,1011.4416666666666,,20.08333333333333
2007-10-10,27.25,-80.23,25.850000000000005,1011.2166666666668,,33.291666666666664
2007-10-10,29.76,-95.36,26.09166666666667,1015.7791666666668,,5.916666666666667
2007-10-10,46.78,-92.11,7.625,1018.9791666666666,,98.70833333333331
2007-10-10,40.68,-102.84,15.133333333333336,1018.9833333333332,,20.45833333333333
2007-10-10,33.42,-96.58,20.7,1018.4791666666666,,12.5
2007-10-10,39.89,-104.99,13.425,1016.4500000000002,,29.95833333333333
2008-10-10,42.98,-81.25,12.887499999999998,1022.1749999999998,,0.0
2008-10-10,45.51,-92.98,10.2625,1019.9041666666668,,68.5
2008-10-10,42.63,-73.86,14.245833333333332,1019.725,,0.7916666666666666
2008-10-10,40.71,-116.1,2.966666666666667,1014.3416666666668,,18.375
2008-10-10,37.97,-87.56,17.8875,1019.0125000000002,,11.25
2008-10-10,42.65,-73.76,13.954166666666666,1019.725,,0.7916666666666666
2008-10-10,37.55,-121.99,14.204166666666666,1014.5291666666668,,0.0416666666666666
2008-10-10,32.73,-114.62,27.72083333333333,1002.3416666666666,,0.0
2008-10-10,41.68,-86.25,12.908333333333331,1021.7125,,0.4166666666666667
2008-10-10,43.83,-91.3,13.129166666666665,1020.0958333333334,,19.45833333333333
2008-10-10,39.95,-75.16,17.875,1020.75,,49.91666666666666
2008-10-10,47.61,-122.33,8.154166666666667,1024.3541666666667,,59.458333333333336
2008-10-10,38.25,-104.61,16.46666666666667,1000.875,,0.4583333333333333
2008-10-10,39.16,-84.46,17.491666666666667,1020.8458333333332,,0.5833333333333334
2008-10-10,32.72,-117.16,18.25,1007.5,,60.333333333333336
2008-10-10,43.07,-89.4,12.2,1021.0958333333332,,4.875
2008-10-10,40.48,-84.63,14.991666666666667,1021.7916666666666,,9.0
2009-10-10,38.87,-106.99,3.5875,1011.9541666666668,,18.20833333333333
